id,created_at,product_id,product_name,product_sku,category,supplier_id,supplier_name,warehouse_location,shelf_location,quantity_on_hand,quantity_reserved,quantity_available,ventas_diarias,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,stock_status,last_order_date,last_stock_count_date,batch_number,last_updated_at,notes,is_active,created_by_id
441b19ac-3fd8-4143-b48d-485a97ea7b67,11/03/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,157,15,142,0,6,26,34,0,,99.99,15698.43,1,09/25/2025,10/27/2025,BATCH-202511-5315,11/03/2025 00:05,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
4bedc4b7-8740-404e-9686-d96ea684ebfc,11/04/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,156,14,142,1,12,24,54,0,1.0,99.99,15598.44,1,09/25/2025,10/05/2025,BATCH-202511-5315,11/04/2025 01:38,,True,596d734c-5404-4df3-abff-1e0a115e848f
316802b3-6726-45d7-b9b5-f62ec84b675e,11/05/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,156,4,152,0,7,27,53,0,0.5,99.99,15598.44,1,09/25/2025,10/06/2025,BATCH-202511-5315,11/05/2025 00:39,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
c0de4532-22d2-46f7-8193-7e54962df4fc,11/06/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,151,21,130,5,6,24,35,0,2.0,99.99,15098.49,1,09/25/2025,10/30/2025,BATCH-202511-5315,11/06/2025 00:20,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
a6b7dd30-e65f-44e4-8796-c59197390623,11/07/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,150,1,149,1,15,26,46,0,1.75,99.99,14998.5,1,09/25/2025,10/08/2025,BATCH-202511-5315,11/07/2025 01:58,,True,596d734c-5404-4df3-abff-1e0a115e848f
5153de6e-bc1c-4dad-b3d0-f7862aa6a161,11/08/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,149,37,112,1,7,15,32,0,1.6,99.99,14898.51,1,09/25/2025,11/01/2025,BATCH-202511-5315,11/08/2025 00:15,,True,596d734c-5404-4df3-abff-1e0a115e848f
c2b2d8ee-3313-4df7-ab21-19945eb5bb10,11/09/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,149,35,114,0,21,29,46,0,1.33,99.99,14898.51,1,09/25/2025,10/26/2025,BATCH-202511-5315,11/09/2025 00:31,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
d938379f-b63a-4df8-8f13-e6f8f0607710,11/10/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,149,14,135,0,12,30,69,0,1.14,99.99,14898.51,1,09/25/2025,11/03/2025,BATCH-202511-5315,11/10/2025 00:11,,True,596d734c-5404-4df3-abff-1e0a115e848f
856cc32e-ad7e-4c9b-b0bf-048e070b7142,11/11/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,149,37,112,0,13,29,62,0,1.0,99.99,14898.51,1,09/25/2025,10/12/2025,BATCH-202511-5315,11/11/2025 01:39,,True,596d734c-5404-4df3-abff-1e0a115e848f
95848232-516f-4e26-ba46-ce07cf7a6c83,11/12/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,145,14,131,4,26,44,57,0,1.57,99.99,14498.55,1,09/25/2025,10/13/2025,BATCH-202511-5315,11/12/2025 00:22,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
4a101dd2-848b-4020-9b73-ac483cd24765,11/13/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,145,0,145,0,20,38,70,0,0.86,99.99,14498.55,1,09/25/2025,10/30/2025,BATCH-202511-5315,11/13/2025 00:28,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
830bde95-3d37-44c4-b619-3bb38ec88637,11/14/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,145,4,141,0,11,30,46,0,0.71,99.99,14498.55,1,09/25/2025,10/15/2025,BATCH-202511-5315,11/14/2025 00:26,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
f3cf670e-7f11-4b7c-9bda-4658c31a2fb6,11/15/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,140,45,95,5,22,28,50,0,1.29,99.99,13998.6,1,09/25/2025,10/16/2025,BATCH-202511-5315,11/15/2025 01:24,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
0d16698c-d7ec-4b1a-9a31-ddaa82a6d22d,11/16/2025 00:00,PROD-002,Mouse Logitech MX Master 3,MOU-LOG-003,0,PROV-002,ElectroSupply Corp,Warehouse B,C2,140,40,100,0,9,17,51,0,1.29,99.99,13998.6,1,09/25/2025,11/02/2025,BATCH-202511-5315,11/16/2025 00:16,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
e50bc243-aa28-40af-85f5-a1d0ebce2e80,11/03/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,130,4,126,0,7,21,42,0,,149.99,19498.7,1,09/30/2025,10/27/2025,BATCH-202511-8454,11/03/2025 00:05,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
925b7834-b3a2-4feb-860b-88a3e477913c,11/04/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,130,0,130,0,12,20,28,0,0.0,149.99,19498.7,1,09/30/2025,10/21/2025,BATCH-202511-8454,11/04/2025 00:55,,True,596d734c-5404-4df3-abff-1e0a115e848f
49ef08bf-ec05-4c18-b3ca-242cd33c76a6,11/05/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,130,29,101,0,16,25,35,0,0.0,149.99,19498.7,1,09/30/2025,10/06/2025,BATCH-202511-8454,11/05/2025 01:25,,True,596d734c-5404-4df3-abff-1e0a115e848f
1f5b159a-d6ae-418c-a408-647e72179372,11/06/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,128,39,89,2,14,27,59,0,0.67,149.99,19198.72,1,09/30/2025,10/23/2025,BATCH-202511-8454,11/06/2025 00:28,,True,596d734c-5404-4df3-abff-1e0a115e848f
eb67881c-ae2b-4c12-a9c0-b718732d4ddc,11/07/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,123,36,87,5,10,18,40,0,1.75,149.99,18448.77,1,09/30/2025,10/08/2025,BATCH-202511-8454,11/07/2025 00:08,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
25ddee9c-6ced-444e-ae95-10ea5110e885,11/08/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,111,6,105,12,19,27,34,0,3.8,149.99,16648.89,1,09/30/2025,10/09/2025,BATCH-202511-8454,11/08/2025 01:02,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
7899b2d5-828e-4a90-8d9b-b45d60db5141,11/09/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,111,4,107,0,22,31,36,0,3.17,149.99,16648.89,1,09/30/2025,11/02/2025,BATCH-202511-8454,11/09/2025 00:08,,True,596d734c-5404-4df3-abff-1e0a115e848f
5ab3bad4-9eb6-4a51-b167-398d786c29d0,11/10/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,105,34,71,6,27,40,66,0,3.57,149.99,15748.95,1,09/30/2025,11/03/2025,BATCH-202511-8454,11/10/2025 00:09,,True,773436b1-f9ea-4b90-90eb-edec3b20d232
62ac29e6-361c-42bd-ad3e-a36418d17d8b,11/11/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,104,13,91,1,14,28,41,0,3.71,149.99,15598.96,1,09/30/2025,11/04/2025,BATCH-202511-8454,11/11/2025 00:52,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
53cc0318-cb0d-43ee-b1db-d617ecd14995,11/12/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,104,32,72,0,24,35,56,0,3.71,149.99,15598.96,1,09/30/2025,11/05/2025,BATCH-202511-8454,11/12/2025 01:15,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
1f6c0bb4-228e-4c24-a392-050ada890c91,11/13/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,97,16,81,7,30,45,60,0,4.43,149.99,14549.03,1,09/30/2025,10/30/2025,BATCH-202511-8454,11/13/2025 01:25,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
996c2ed8-120a-476e-b1ee-914467b5701c,11/14/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,94,8,86,3,25,36,69,0,4.14,149.99,14099.06,1,09/30/2025,10/31/2025,BATCH-202511-8454,11/14/2025 00:27,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
c89410e2-1259-434c-9afb-c04fba7efe25,11/15/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,87,29,58,7,21,34,74,0,3.43,149.99,13049.13,1,09/30/2025,11/01/2025,BATCH-202511-8454,11/15/2025 00:51,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
d8f90d28-5a28-49c1-81f6-da198bb7c4df,11/16/2025 00:00,PROD-003,Teclado Mecánico Corsair K70,TEC-COR-005,0,PROV-003,GlobalTech Imports,Warehouse A,D1,86,11,75,1,5,25,57,0,3.57,149.99,12899.14,1,09/30/2025,11/02/2025,BATCH-202511-8454,11/16/2025 00:41,,True,596d734c-5404-4df3-abff-1e0a115e848f
a316e616-c54d-4c1a-a991-ad55ee20e68b,11/03/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,3,7,0,7,24,49,39,,480.0,4800.0,4,10/09/2025,10/27/2025,BATCH-202511-7658,11/03/2025 00:05,,True,773436b1-f9ea-4b90-90eb-edec3b20d232
7859446b-4f37-4701-b47a-303efaa6d615,11/04/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,2,8,0,26,40,74,64,0.0,480.0,4800.0,3,10/09/2025,10/05/2025,BATCH-202511-7658,11/04/2025 01:36,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
b51919f5-97ed-4bf7-9a3a-e5c31330f28d,11/05/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,2,8,0,15,24,57,47,0.0,480.0,4800.0,3,10/09/2025,10/29/2025,BATCH-202511-7658,11/05/2025 01:43,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
71c39bd3-1d57-4bcb-9366-f0cc42b966a3,11/06/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,3,7,0,24,35,68,58,0.0,480.0,4800.0,3,10/09/2025,10/30/2025,BATCH-202511-7658,11/06/2025 00:23,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
bc9cf427-84fa-4a23-982c-de2a3ca9b8e7,11/07/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,0,10,0,15,33,51,41,0.0,480.0,4800.0,3,10/09/2025,10/24/2025,BATCH-202511-7658,11/07/2025 01:43,,True,596d734c-5404-4df3-abff-1e0a115e848f
711f0ecf-7527-4594-92c3-ac481e34cd62,11/08/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,3,7,0,26,43,80,70,0.0,480.0,4800.0,3,10/09/2025,11/01/2025,BATCH-202511-7658,11/08/2025 00:35,,True,596d734c-5404-4df3-abff-1e0a115e848f
81d8599f-9d32-4aa0-a6b3-ada86e07ec26,11/09/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,1,9,0,8,18,53,43,0.0,480.0,4800.0,4,10/09/2025,10/26/2025,BATCH-202511-7658,11/09/2025 01:52,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
e1cd1233-12ce-4385-92f5-d15b33e0bccf,11/10/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,2,8,0,28,42,57,47,0.0,480.0,4800.0,3,10/09/2025,11/03/2025,BATCH-202511-7658,11/10/2025 01:45,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
c5ad9a3d-085d-4c3b-b2ad-f57393564484,11/11/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,0,10,0,14,31,41,31,0.0,480.0,4800.0,3,10/09/2025,11/04/2025,BATCH-202511-7658,11/11/2025 00:29,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
cc12c052-2054-4ac8-b578-c70b2720e8fd,11/12/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,3,7,0,21,26,49,39,0.0,480.0,4800.0,3,10/09/2025,10/29/2025,BATCH-202511-7658,11/12/2025 00:36,,True,596d734c-5404-4df3-abff-1e0a115e848f
c8a19083-3a21-45e5-bb7e-e8db9f0fa89d,11/13/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,0,10,0,14,28,65,55,0.0,480.0,4800.0,3,10/09/2025,10/30/2025,BATCH-202511-7658,11/13/2025 00:45,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
a1b645ec-2cdc-4e61-b826-85048e359870,11/14/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,1,9,0,26,40,66,56,0.0,480.0,4800.0,3,10/09/2025,10/15/2025,BATCH-202511-7658,11/14/2025 00:43,,True,17e4a873-da3e-4ec0-bb6c-9a0df2238393
736b182e-e38f-4954-97ac-0be0c1b37024,11/15/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,2,8,0,18,29,39,29,0.0,480.0,4800.0,3,10/09/2025,11/01/2025,BATCH-202511-7658,11/15/2025 00:23,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
409abc35-c8a8-460a-b7ee-21706736ea4c,11/16/2025 00:00,PROD-004,Monitor LG UltraWide 34'',MON-LG-002,2,PROV-004,CompuWholesale Ltd,Warehouse B,C2,10,3,7,0,15,33,53,43,0.0,480.0,4800.0,3,10/09/2025,11/09/2025,BATCH-202511-7658,11/16/2025 00:14,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
e224be76-81fb-4230-aa16-221aced0fe58,11/03/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,13,48,0,18,35,43,0,,349.99,21349.39,1,09/13/2025,10/27/2025,BATCH-202511-2746,11/03/2025 00:05,,True,596d734c-5404-4df3-abff-1e0a115e848f
ab30b778-5524-4bd8-b1ee-1a0acefdb906,11/04/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,1,60,0,22,37,58,0,0.0,349.99,21349.39,1,09/13/2025,10/21/2025,BATCH-202511-2746,11/04/2025 00:29,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
bb6de6c0-07a8-4ed9-9108-30a7763c56c8,11/05/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,6,55,0,28,45,74,13,0.0,349.99,21349.39,1,09/13/2025,10/06/2025,BATCH-202511-2746,11/05/2025 01:00,,True,596d734c-5404-4df3-abff-1e0a115e848f
4d50d5a6-2746-40e3-8c73-edbf5d4c1b91,11/06/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,13,48,0,28,38,63,2,0.0,349.99,21349.39,1,09/13/2025,10/30/2025,BATCH-202511-2746,11/06/2025 00:59,,True,773436b1-f9ea-4b90-90eb-edec3b20d232
9a6da2d6-9b4f-4637-9d69-3f6f9c0fabb3,11/07/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,12,49,0,22,41,59,0,0.0,349.99,21349.39,1,09/13/2025,10/08/2025,BATCH-202511-2746,11/07/2025 01:12,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
9179b910-a1c5-4e61-8d00-2d4a42e99ee0,11/08/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,18,43,0,30,39,73,12,0.0,349.99,21349.39,1,09/13/2025,10/25/2025,BATCH-202511-2746,11/08/2025 01:19,,True,596d734c-5404-4df3-abff-1e0a115e848f
f8452175-6dde-453e-82ee-ab091914c89b,11/09/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,0,61,0,24,29,54,0,0.0,349.99,21349.39,1,09/13/2025,10/26/2025,BATCH-202511-2746,11/09/2025 01:47,,True,596d734c-5404-4df3-abff-1e0a115e848f
7d663d3b-a9f5-4a4b-a96b-1c0a4e930b53,11/10/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,18,43,0,12,29,55,0,0.0,349.99,21349.39,1,09/13/2025,11/03/2025,BATCH-202511-2746,11/10/2025 01:36,,True,596d734c-5404-4df3-abff-1e0a115e848f
2d97dc61-c787-451d-9750-fd2191356874,11/11/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,12,49,0,20,25,54,0,0.0,349.99,21349.39,1,09/13/2025,11/04/2025,BATCH-202511-2746,11/11/2025 01:48,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
edf97cc7-705c-43c9-b189-fa1afeb083a8,11/12/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,15,46,0,12,19,41,0,0.0,349.99,21349.39,1,09/13/2025,10/13/2025,BATCH-202511-2746,11/12/2025 01:03,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
91e8818c-fb70-4907-b8ac-62253dac6518,11/13/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,61,0,61,0,13,31,62,1,0.0,349.99,21349.39,1,09/13/2025,11/06/2025,BATCH-202511-2746,11/13/2025 01:32,,True,596d734c-5404-4df3-abff-1e0a115e848f
3457270a-9cfb-4ec5-bf08-738ff7c6c8c1,11/14/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,58,11,47,3,18,27,48,0,0.43,349.99,20299.42,1,09/13/2025,10/31/2025,BATCH-202511-2746,11/14/2025 01:55,,True,bd6952cc-9cae-4018-a6f2-5e7a95e24a6b
effd7fe0-cd50-40ed-aa1a-872358d9d5ed,11/15/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,49,9,40,9,20,39,49,0,1.71,349.99,17149.51,1,09/13/2025,11/08/2025,BATCH-202511-2746,11/15/2025 00:50,,True,c7fc44ff-2a52-45b0-947e-08a43315219c
287cffd7-242f-4223-81a5-4e99b9c7a334,11/16/2025 00:00,PROD-005,Auriculares Sony WH-1000XM5,AUR-SON-008,1,PROV-001,TechDistributor SA,Warehouse C,D1,141,24,117,0,5,15,50,0,14.86,349.99,49348.59,1,09/13/2025,10/17/2025,BATCH-202511-6421,11/16/2025 01:00,Reabastecimiento urgente,True,c7fc44ff-2a52-45b0-947e-08a43315219c
